received_time_ns,event_type,field_name,previous_value,current_value
1775885367919251050,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885367919251050,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885369346326825,vehicle_control_mode_events,flag_armed,False,True
1775885369346326825,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885369346326825,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885378707628773,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885378707628773,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885386763538795,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885386763538795,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885393911806403,vehicle_control_mode_events,flag_armed,True,False
1775885393911806403,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885393911806403,vehicle_control_mode_events,flag_control_auto_enabled,True,False
